"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"24/06/2020 17:00:00 - 24/06/2020 18:00:00","BZN|NL","Without sequence","37.16","",""
"24/06/2020 18:00:00 - 24/06/2020 19:00:00","BZN|NL","Without sequence","40.93","",""
"24/06/2020 19:00:00 - 24/06/2020 20:00:00","BZN|NL","Without sequence","47.08","",""
"24/06/2020 20:00:00 - 24/06/2020 21:00:00","BZN|NL","Without sequence","45.36","",""
"24/06/2020 21:00:00 - 24/06/2020 22:00:00","BZN|NL","Without sequence","40.23","",""
"24/06/2020 22:00:00 - 24/06/2020 23:00:00","BZN|NL","Without sequence","38.95","",""
"24/06/2020 23:00:00 - 25/06/2020 00:00:00","BZN|NL","Without sequence","33.98","",""
"25/06/2020 00:00:00 - 25/06/2020 01:00:00","BZN|NL","Without sequence","30.32","",""
"25/06/2020 01:00:00 - 25/06/2020 02:00:00","BZN|NL","Without sequence","27.54","",""
"25/06/2020 02:00:00 - 25/06/2020 03:00:00","BZN|NL","Without sequence","26.51","",""
"25/06/2020 03:00:00 - 25/06/2020 04:00:00","BZN|NL","Without sequence","25.75","",""
"25/06/2020 04:00:00 - 25/06/2020 05:00:00","BZN|NL","Without sequence","25.43","",""
"25/06/2020 05:00:00 - 25/06/2020 06:00:00","BZN|NL","Without sequence","27.1","",""
"25/06/2020 06:00:00 - 25/06/2020 07:00:00","BZN|NL","Without sequence","34.49","",""
"25/06/2020 07:00:00 - 25/06/2020 08:00:00","BZN|NL","Without sequence","40.73","",""
"25/06/2020 08:00:00 - 25/06/2020 09:00:00","BZN|NL","Without sequence","42.09","",""
"25/06/2020 09:00:00 - 25/06/2020 10:00:00","BZN|NL","Without sequence","40.98","",""
"25/06/2020 10:00:00 - 25/06/2020 11:00:00","BZN|NL","Without sequence","38.13","",""
"25/06/2020 11:00:00 - 25/06/2020 12:00:00","BZN|NL","Without sequence","34.9","",""
"25/06/2020 12:00:00 - 25/06/2020 13:00:00","BZN|NL","Without sequence","28.27","",""
"25/06/2020 13:00:00 - 25/06/2020 14:00:00","BZN|NL","Without sequence","28.3","",""
"25/06/2020 14:00:00 - 25/06/2020 15:00:00","BZN|NL","Without sequence","23.33","",""
"25/06/2020 15:00:00 - 25/06/2020 16:00:00","BZN|NL","Without sequence","25.44","",""
"25/06/2020 16:00:00 - 25/06/2020 17:00:00","BZN|NL","Without sequence","30.76","",""
"25/06/2020 17:00:00 - 25/06/2020 18:00:00","BZN|NL","Without sequence","37.06","",""
"25/06/2020 18:00:00 - 25/06/2020 19:00:00","BZN|NL","Without sequence","39.55","",""
"25/06/2020 19:00:00 - 25/06/2020 20:00:00","BZN|NL","Without sequence","44.13","",""
"25/06/2020 20:00:00 - 25/06/2020 21:00:00","BZN|NL","Without sequence","41.23","",""
"25/06/2020 21:00:00 - 25/06/2020 22:00:00","BZN|NL","Without sequence","40.24","",""
"25/06/2020 22:00:00 - 25/06/2020 23:00:00","BZN|NL","Without sequence","38.0","",""
"25/06/2020 23:00:00 - 26/06/2020 00:00:00","BZN|NL","Without sequence","33.43","",""
"26/06/2020 00:00:00 - 26/06/2020 01:00:00","BZN|NL","Without sequence","32.47","",""
"26/06/2020 01:00:00 - 26/06/2020 02:00:00","BZN|NL","Without sequence","28.12","",""
"26/06/2020 02:00:00 - 26/06/2020 03:00:00","BZN|NL","Without sequence","25.96","",""
"26/06/2020 03:00:00 - 26/06/2020 04:00:00","BZN|NL","Without sequence","25.59","",""
"26/06/2020 04:00:00 - 26/06/2020 05:00:00","BZN|NL","Without sequence","25.63","",""
"26/06/2020 05:00:00 - 26/06/2020 06:00:00","BZN|NL","Without sequence","26.8","",""
"26/06/2020 06:00:00 - 26/06/2020 07:00:00","BZN|NL","Without sequence","34.05","",""
"26/06/2020 07:00:00 - 26/06/2020 08:00:00","BZN|NL","Without sequence","38.94","",""
"26/06/2020 08:00:00 - 26/06/2020 09:00:00","BZN|NL","Without sequence","40.13","",""
"26/06/2020 09:00:00 - 26/06/2020 10:00:00","BZN|NL","Without sequence","39.19","",""
"26/06/2020 10:00:00 - 26/06/2020 11:00:00","BZN|NL","Without sequence","36.93","",""
"26/06/2020 11:00:00 - 26/06/2020 12:00:00","BZN|NL","Without sequence","34.64","",""
"26/06/2020 12:00:00 - 26/06/2020 13:00:00","BZN|NL","Without sequence","33.12","",""
"26/06/2020 13:00:00 - 26/06/2020 14:00:00","BZN|NL","Without sequence","32.79","",""
"26/06/2020 14:00:00 - 26/06/2020 15:00:00","BZN|NL","Without sequence","32.03","",""
"26/06/2020 15:00:00 - 26/06/2020 16:00:00","BZN|NL","Without sequence","32.18","",""
"26/06/2020 16:00:00 - 26/06/2020 17:00:00","BZN|NL","Without sequence","33.28","",""
"26/06/2020 17:00:00 - 26/06/2020 18:00:00","BZN|NL","Without sequence","36.45","",""
"26/06/2020 18:00:00 - 26/06/2020 19:00:00","BZN|NL","Without sequence","40.43","",""
"26/06/2020 19:00:00 - 26/06/2020 20:00:00","BZN|NL","Without sequence","46.8","",""
"26/06/2020 20:00:00 - 26/06/2020 21:00:00","BZN|NL","Without sequence","41.94","",""
"26/06/2020 21:00:00 - 26/06/2020 22:00:00","BZN|NL","Without sequence","39.9","",""
"26/06/2020 22:00:00 - 26/06/2020 23:00:00","BZN|NL","Without sequence","40.1","",""
"26/06/2020 23:00:00 - 27/06/2020 00:00:00","BZN|NL","Without sequence","37.4","",""
"27/06/2020 00:00:00 - 27/06/2020 01:00:00","BZN|NL","Without sequence","35.92","",""
"27/06/2020 01:00:00 - 27/06/2020 02:00:00","BZN|NL","Without sequence","30.68","",""
"27/06/2020 02:00:00 - 27/06/2020 03:00:00","BZN|NL","Without sequence","28.3","",""
"27/06/2020 03:00:00 - 27/06/2020 04:00:00","BZN|NL","Without sequence","27.48","",""
"27/06/2020 04:00:00 - 27/06/2020 05:00:00","BZN|NL","Without sequence","27.14","",""
"27/06/2020 05:00:00 - 27/06/2020 06:00:00","BZN|NL","Without sequence","26.82","",""
"27/06/2020 06:00:00 - 27/06/2020 07:00:00","BZN|NL","Without sequence","25.34","",""
"27/06/2020 07:00:00 - 27/06/2020 08:00:00","BZN|NL","Without sequence","27.72","",""
"27/06/2020 08:00:00 - 27/06/2020 09:00:00","BZN|NL","Without sequence","28.44","",""
"27/06/2020 09:00:00 - 27/06/2020 10:00:00","BZN|NL","Without sequence","28.22","",""
"27/06/2020 10:00:00 - 27/06/2020 11:00:00","BZN|NL","Without sequence","27.01","",""
"27/06/2020 11:00:00 - 27/06/2020 12:00:00","BZN|NL","Without sequence","25.0","",""
"27/06/2020 12:00:00 - 27/06/2020 13:00:00","BZN|NL","Without sequence","23.09","",""
"27/06/2020 13:00:00 - 27/06/2020 14:00:00","BZN|NL","Without sequence","21.56","",""
"27/06/2020 14:00:00 - 27/06/2020 15:00:00","BZN|NL","Without sequence","18.29","",""
"27/06/2020 15:00:00 - 27/06/2020 16:00:00","BZN|NL","Without sequence","17.52","",""
"27/06/2020 16:00:00 - 27/06/2020 17:00:00","BZN|NL","Without sequence","18.5","",""
"27/06/2020 17:00:00 - 27/06/2020 18:00:00","BZN|NL","Without sequence","23.05","",""
"27/06/2020 18:00:00 - 27/06/2020 19:00:00","BZN|NL","Without sequence","27.08","",""
"27/06/2020 19:00:00 - 27/06/2020 20:00:00","BZN|NL","Without sequence","30.52","",""
"27/06/2020 20:00:00 - 27/06/2020 21:00:00","BZN|NL","Without sequence","32.28","",""
"27/06/2020 21:00:00 - 27/06/2020 22:00:00","BZN|NL","Without sequence","32.92","",""
"27/06/2020 22:00:00 - 27/06/2020 23:00:00","BZN|NL","Without sequence","32.91","",""
"27/06/2020 23:00:00 - 28/06/2020 00:00:00","BZN|NL","Without sequence","28.09","",""
"28/06/2020 00:00:00 - 28/06/2020 01:00:00","BZN|NL","Without sequence","23.93","",""
"28/06/2020 01:00:00 - 28/06/2020 02:00:00","BZN|NL","Without sequence","21.03","",""
"28/06/2020 02:00:00 - 28/06/2020 03:00:00","BZN|NL","Without sequence","16.9","",""
"28/06/2020 03:00:00 - 28/06/2020 04:00:00","BZN|NL","Without sequence","14.26","",""
"28/06/2020 04:00:00 - 28/06/2020 05:00:00","BZN|NL","Without sequence","15.48","",""
"28/06/2020 05:00:00 - 28/06/2020 06:00:00","BZN|NL","Without sequence","13.02","",""
"28/06/2020 06:00:00 - 28/06/2020 07:00:00","BZN|NL","Without sequence","12.45","",""
"28/06/2020 07:00:00 - 28/06/2020 08:00:00","BZN|NL","Without sequence","12.6","",""
"28/06/2020 08:00:00 - 28/06/2020 09:00:00","BZN|NL","Without sequence","13.36","",""
"28/06/2020 09:00:00 - 28/06/2020 10:00:00","BZN|NL","Without sequence","12.48","",""
"28/06/2020 10:00:00 - 28/06/2020 11:00:00","BZN|NL","Without sequence","14.14","",""
"28/06/2020 11:00:00 - 28/06/2020 12:00:00","BZN|NL","Without sequence","15.9","",""
"28/06/2020 12:00:00 - 28/06/2020 13:00:00","BZN|NL","Without sequence","10.78","",""
"28/06/2020 13:00:00 - 28/06/2020 14:00:00","BZN|NL","Without sequence","1.42","",""
"28/06/2020 14:00:00 - 28/06/2020 15:00:00","BZN|NL","Without sequence","0.0","",""
"28/06/2020 15:00:00 - 28/06/2020 16:00:00","BZN|NL","Without sequence","-3.04","",""
"28/06/2020 16:00:00 - 28/06/2020 17:00:00","BZN|NL","Without sequence","2.21","",""
"28/06/2020 17:00:00 - 28/06/2020 18:00:00","BZN|NL","Without sequence","16.9","",""
"28/06/2020 18:00:00 - 28/06/2020 19:00:00","BZN|NL","Without sequence","25.04","",""
"28/06/2020 19:00:00 - 28/06/2020 20:00:00","BZN|NL","Without sequence","29.83","",""
"28/06/2020 20:00:00 - 28/06/2020 21:00:00","BZN|NL","Without sequence","33.04","",""
"28/06/2020 21:00:00 - 28/06/2020 22:00:00","BZN|NL","Without sequence","35.07","",""
"28/06/2020 22:00:00 - 28/06/2020 23:00:00","BZN|NL","Without sequence","36.0","",""
"28/06/2020 23:00:00 - 29/06/2020 00:00:00","BZN|NL","Without sequence","31.12","",""
"29/06/2020 00:00:00 - 29/06/2020 01:00:00","BZN|NL","Without sequence","24.02","",""
"29/06/2020 01:00:00 - 29/06/2020 02:00:00","BZN|NL","Without sequence","17.68","",""
"29/06/2020 02:00:00 - 29/06/2020 03:00:00","BZN|NL","Without sequence","16.88","",""
"29/06/2020 03:00:00 - 29/06/2020 04:00:00","BZN|NL","Without sequence","17.4","",""
"29/06/2020 04:00:00 - 29/06/2020 05:00:00","BZN|NL","Without sequence","17.6","",""
"29/06/2020 05:00:00 - 29/06/2020 06:00:00","BZN|NL","Without sequence","19.88","",""
"29/06/2020 06:00:00 - 29/06/2020 07:00:00","BZN|NL","Without sequence","26.52","",""
"29/06/2020 07:00:00 - 29/06/2020 08:00:00","BZN|NL","Without sequence","32.4","",""
"29/06/2020 08:00:00 - 29/06/2020 09:00:00","BZN|NL","Without sequence","32.2","",""
"29/06/2020 09:00:00 - 29/06/2020 10:00:00","BZN|NL","Without sequence","36.0","",""
"29/06/2020 10:00:00 - 29/06/2020 11:00:00","BZN|NL","Without sequence","33.54","",""
"29/06/2020 11:00:00 - 29/06/2020 12:00:00","BZN|NL","Without sequence","32.25","",""
"29/06/2020 12:00:00 - 29/06/2020 13:00:00","BZN|NL","Without sequence","17.4","",""
"29/06/2020 13:00:00 - 29/06/2020 14:00:00","BZN|NL","Without sequence","16.21","",""
"29/06/2020 14:00:00 - 29/06/2020 15:00:00","BZN|NL","Without sequence","15.7","",""
"29/06/2020 15:00:00 - 29/06/2020 16:00:00","BZN|NL","Without sequence","15.62","",""
"29/06/2020 16:00:00 - 29/06/2020 17:00:00","BZN|NL","Without sequence","15.7","",""
"29/06/2020 17:00:00 - 29/06/2020 18:00:00","BZN|NL","Without sequence","19.25","",""
"29/06/2020 18:00:00 - 29/06/2020 19:00:00","BZN|NL","Without sequence","32.86","",""
"29/06/2020 19:00:00 - 29/06/2020 20:00:00","BZN|NL","Without sequence","34.95","",""
"29/06/2020 20:00:00 - 29/06/2020 21:00:00","BZN|NL","Without sequence","34.9","",""
"29/06/2020 21:00:00 - 29/06/2020 22:00:00","BZN|NL","Without sequence","34.35","",""
"29/06/2020 22:00:00 - 29/06/2020 23:00:00","BZN|NL","Without sequence","33.93","",""
"29/06/2020 23:00:00 - 30/06/2020 00:00:00","BZN|NL","Without sequence","17.9","",""
"30/06/2020 00:00:00 - 30/06/2020 01:00:00","BZN|NL","Without sequence","18.25","",""
"30/06/2020 01:00:00 - 30/06/2020 02:00:00","BZN|NL","Without sequence","16.15","",""
"30/06/2020 02:00:00 - 30/06/2020 03:00:00","BZN|NL","Without sequence","15.81","",""
"30/06/2020 03:00:00 - 30/06/2020 04:00:00","BZN|NL","Without sequence","15.0","",""
"30/06/2020 04:00:00 - 30/06/2020 05:00:00","BZN|NL","Without sequence","15.95","",""
"30/06/2020 05:00:00 - 30/06/2020 06:00:00","BZN|NL","Without sequence","16.5","",""
"30/06/2020 06:00:00 - 30/06/2020 07:00:00","BZN|NL","Without sequence","22.47","",""
"30/06/2020 07:00:00 - 30/06/2020 08:00:00","BZN|NL","Without sequence","30.33","",""
"30/06/2020 08:00:00 - 30/06/2020 09:00:00","BZN|NL","Without sequence","26.14","",""
"30/06/2020 09:00:00 - 30/06/2020 10:00:00","BZN|NL","Without sequence","17.14","",""
"30/06/2020 10:00:00 - 30/06/2020 11:00:00","BZN|NL","Without sequence","14.04","",""
"30/06/2020 11:00:00 - 30/06/2020 12:00:00","BZN|NL","Without sequence","15.1","",""
"30/06/2020 12:00:00 - 30/06/2020 13:00:00","BZN|NL","Without sequence","12.4","",""
"30/06/2020 13:00:00 - 30/06/2020 14:00:00","BZN|NL","Without sequence","22.8","",""
"30/06/2020 14:00:00 - 30/06/2020 15:00:00","BZN|NL","Without sequence","16.0","",""
"30/06/2020 15:00:00 - 30/06/2020 16:00:00","BZN|NL","Without sequence","19.9","",""
"30/06/2020 16:00:00 - 30/06/2020 17:00:00","BZN|NL","Without sequence","26.0","",""
"30/06/2020 17:00:00 - 30/06/2020 18:00:00","BZN|NL","Without sequence","37.26","",""
"30/06/2020 18:00:00 - 30/06/2020 19:00:00","BZN|NL","Without sequence","30.0","",""
"30/06/2020 19:00:00 - 30/06/2020 20:00:00","BZN|NL","Without sequence","33.38","",""
"30/06/2020 20:00:00 - 30/06/2020 21:00:00","BZN|NL","Without sequence","36.1","",""
"30/06/2020 21:00:00 - 30/06/2020 22:00:00","BZN|NL","Without sequence","35.54","",""
"30/06/2020 22:00:00 - 30/06/2020 23:00:00","BZN|NL","Without sequence","34.94","",""
"30/06/2020 23:00:00 - 01/07/2020 00:00:00","BZN|NL","Without sequence","32.05","",""
"01/07/2020 00:00:00 - 01/07/2020 01:00:00","BZN|NL","Without sequence","23.92","",""
"01/07/2020 01:00:00 - 01/07/2020 02:00:00","BZN|NL","Without sequence","21.92","",""
"01/07/2020 02:00:00 - 01/07/2020 03:00:00","BZN|NL","Without sequence","24.72","",""
"01/07/2020 03:00:00 - 01/07/2020 04:00:00","BZN|NL","Without sequence","25.01","",""
"01/07/2020 04:00:00 - 01/07/2020 05:00:00","BZN|NL","Without sequence","24.42","",""
"01/07/2020 05:00:00 - 01/07/2020 06:00:00","BZN|NL","Without sequence","25.49","",""
"01/07/2020 06:00:00 - 01/07/2020 07:00:00","BZN|NL","Without sequence","33.75","",""
"01/07/2020 07:00:00 - 01/07/2020 08:00:00","BZN|NL","Without sequence","37.97","",""
"01/07/2020 08:00:00 - 01/07/2020 09:00:00","BZN|NL","Without sequence","39.99","",""
"01/07/2020 09:00:00 - 01/07/2020 10:00:00","BZN|NL","Without sequence","38.1","",""
"01/07/2020 10:00:00 - 01/07/2020 11:00:00","BZN|NL","Without sequence","37.25","",""
"01/07/2020 11:00:00 - 01/07/2020 12:00:00","BZN|NL","Without sequence","36.82","",""
"01/07/2020 12:00:00 - 01/07/2020 13:00:00","BZN|NL","Without sequence","28.4","",""
"01/07/2020 13:00:00 - 01/07/2020 14:00:00","BZN|NL","Without sequence","24.16","",""
"01/07/2020 14:00:00 - 01/07/2020 15:00:00","BZN|NL","Without sequence","25.0","",""
"01/07/2020 15:00:00 - 01/07/2020 16:00:00","BZN|NL","Without sequence","26.41","",""
"01/07/2020 16:00:00 - 01/07/2020 17:00:00","BZN|NL","Without sequence","26.92","",""
"01/07/2020 17:00:00 - 01/07/2020 18:00:00","BZN|NL","Without sequence","32.87","",""
"01/07/2020 18:00:00 - 01/07/2020 19:00:00","BZN|NL","Without sequence","37.33","",""
"01/07/2020 19:00:00 - 01/07/2020 20:00:00","BZN|NL","Without sequence","43.29","",""
"01/07/2020 20:00:00 - 01/07/2020 21:00:00","BZN|NL","Without sequence","40.8","",""
"01/07/2020 21:00:00 - 01/07/2020 22:00:00","BZN|NL","Without sequence","40.12","",""
"01/07/2020 22:00:00 - 01/07/2020 23:00:00","BZN|NL","Without sequence","40.25","",""
"01/07/2020 23:00:00 - 02/07/2020 00:00:00","BZN|NL","Without sequence","37.91","",""
"02/07/2020 00:00:00 - 02/07/2020 01:00:00","BZN|NL","Without sequence","34.53","",""
"02/07/2020 01:00:00 - 02/07/2020 02:00:00","BZN|NL","Without sequence","30.91","",""
"02/07/2020 02:00:00 - 02/07/2020 03:00:00","BZN|NL","Without sequence","28.38","",""
"02/07/2020 03:00:00 - 02/07/2020 04:00:00","BZN|NL","Without sequence","27.2","",""
"02/07/2020 04:00:00 - 02/07/2020 05:00:00","BZN|NL","Without sequence","27.9","",""
"02/07/2020 05:00:00 - 02/07/2020 06:00:00","BZN|NL","Without sequence","30.19","",""
"02/07/2020 06:00:00 - 02/07/2020 07:00:00","BZN|NL","Without sequence","34.2","",""
"02/07/2020 07:00:00 - 02/07/2020 08:00:00","BZN|NL","Without sequence","42.84","",""
"02/07/2020 08:00:00 - 02/07/2020 09:00:00","BZN|NL","Without sequence","34.08","",""
"02/07/2020 09:00:00 - 02/07/2020 10:00:00","BZN|NL","Without sequence","39.81","",""
"02/07/2020 10:00:00 - 02/07/2020 11:00:00","BZN|NL","Without sequence","41.0","",""
"02/07/2020 11:00:00 - 02/07/2020 12:00:00","BZN|NL","Without sequence","37.46","",""
"02/07/2020 12:00:00 - 02/07/2020 13:00:00","BZN|NL","Without sequence","35.39","",""
"02/07/2020 13:00:00 - 02/07/2020 14:00:00","BZN|NL","Without sequence","35.3","",""
"02/07/2020 14:00:00 - 02/07/2020 15:00:00","BZN|NL","Without sequence","32.86","",""
"02/07/2020 15:00:00 - 02/07/2020 16:00:00","BZN|NL","Without sequence","27.3","",""
"02/07/2020 16:00:00 - 02/07/2020 17:00:00","BZN|NL","Without sequence","31.96","",""
"02/07/2020 17:00:00 - 02/07/2020 18:00:00","BZN|NL","Without sequence","38.87","",""
"02/07/2020 18:00:00 - 02/07/2020 19:00:00","BZN|NL","Without sequence","46.0","",""
"02/07/2020 19:00:00 - 02/07/2020 20:00:00","BZN|NL","Without sequence","50.05","",""
"02/07/2020 20:00:00 - 02/07/2020 21:00:00","BZN|NL","Without sequence","47.91","",""
"02/07/2020 21:00:00 - 02/07/2020 22:00:00","BZN|NL","Without sequence","45.27","",""
"02/07/2020 22:00:00 - 02/07/2020 23:00:00","BZN|NL","Without sequence","46.0","",""
"02/07/2020 23:00:00 - 03/07/2020 00:00:00","BZN|NL","Without sequence","40.82","",""
"03/07/2020 00:00:00 - 03/07/2020 01:00:00","BZN|NL","Without sequence","40.46","",""
"03/07/2020 01:00:00 - 03/07/2020 02:00:00","BZN|NL","Without sequence","35.0","",""
"03/07/2020 02:00:00 - 03/07/2020 03:00:00","BZN|NL","Without sequence","32.57","",""
"03/07/2020 03:00:00 - 03/07/2020 04:00:00","BZN|NL","Without sequence","31.27","",""
"03/07/2020 04:00:00 - 03/07/2020 05:00:00","BZN|NL","Without sequence","29.9","",""
"03/07/2020 05:00:00 - 03/07/2020 06:00:00","BZN|NL","Without sequence","30.87","",""
"03/07/2020 06:00:00 - 03/07/2020 07:00:00","BZN|NL","Without sequence","39.9","",""
"03/07/2020 07:00:00 - 03/07/2020 08:00:00","BZN|NL","Without sequence","47.1","",""
"03/07/2020 08:00:00 - 03/07/2020 09:00:00","BZN|NL","Without sequence","49.95","",""
"03/07/2020 09:00:00 - 03/07/2020 10:00:00","BZN|NL","Without sequence","43.44","",""
"03/07/2020 10:00:00 - 03/07/2020 11:00:00","BZN|NL","Without sequence","38.95","",""
"03/07/2020 11:00:00 - 03/07/2020 12:00:00","BZN|NL","Without sequence","36.81","",""
"03/07/2020 12:00:00 - 03/07/2020 13:00:00","BZN|NL","Without sequence","32.05","",""
"03/07/2020 13:00:00 - 03/07/2020 14:00:00","BZN|NL","Without sequence","23.63","",""
"03/07/2020 14:00:00 - 03/07/2020 15:00:00","BZN|NL","Without sequence","20.3","",""
"03/07/2020 15:00:00 - 03/07/2020 16:00:00","BZN|NL","Without sequence","20.79","",""
"03/07/2020 16:00:00 - 03/07/2020 17:00:00","BZN|NL","Without sequence","20.3","",""
"03/07/2020 17:00:00 - 03/07/2020 18:00:00","BZN|NL","Without sequence","30.61","",""
"03/07/2020 18:00:00 - 03/07/2020 19:00:00","BZN|NL","Without sequence","37.21","",""
"03/07/2020 19:00:00 - 03/07/2020 20:00:00","BZN|NL","Without sequence","38.79","",""
"03/07/2020 20:00:00 - 03/07/2020 21:00:00","BZN|NL","Without sequence","36.94","",""
"03/07/2020 21:00:00 - 03/07/2020 22:00:00","BZN|NL","Without sequence","35.22","",""
"03/07/2020 22:00:00 - 03/07/2020 23:00:00","BZN|NL","Without sequence","34.25","",""
"03/07/2020 23:00:00 - 04/07/2020 00:00:00","BZN|NL","Without sequence","27.62","",""
"04/07/2020 00:00:00 - 04/07/2020 01:00:00","BZN|NL","Without sequence","26.42","",""
"04/07/2020 01:00:00 - 04/07/2020 02:00:00","BZN|NL","Without sequence","24.22","",""
"04/07/2020 02:00:00 - 04/07/2020 03:00:00","BZN|NL","Without sequence","21.07","",""
"04/07/2020 03:00:00 - 04/07/2020 04:00:00","BZN|NL","Without sequence","14.86","",""
"04/07/2020 04:00:00 - 04/07/2020 05:00:00","BZN|NL","Without sequence","16.14","",""
"04/07/2020 05:00:00 - 04/07/2020 06:00:00","BZN|NL","Without sequence","15.52","",""
"04/07/2020 06:00:00 - 04/07/2020 07:00:00","BZN|NL","Without sequence","14.44","",""
"04/07/2020 07:00:00 - 04/07/2020 08:00:00","BZN|NL","Without sequence","18.51","",""
"04/07/2020 08:00:00 - 04/07/2020 09:00:00","BZN|NL","Without sequence","19.2","",""
"04/07/2020 09:00:00 - 04/07/2020 10:00:00","BZN|NL","Without sequence","26.11","",""
"04/07/2020 10:00:00 - 04/07/2020 11:00:00","BZN|NL","Without sequence","18.3","",""
"04/07/2020 11:00:00 - 04/07/2020 12:00:00","BZN|NL","Without sequence","17.51","",""
"04/07/2020 12:00:00 - 04/07/2020 13:00:00","BZN|NL","Without sequence","19.9","",""
"04/07/2020 13:00:00 - 04/07/2020 14:00:00","BZN|NL","Without sequence","12.0","",""
"04/07/2020 14:00:00 - 04/07/2020 15:00:00","BZN|NL","Without sequence","16.6","",""
"04/07/2020 15:00:00 - 04/07/2020 16:00:00","BZN|NL","Without sequence","17.1","",""
"04/07/2020 16:00:00 - 04/07/2020 17:00:00","BZN|NL","Without sequence","18.3","",""
"04/07/2020 17:00:00 - 04/07/2020 18:00:00","BZN|NL","Without sequence","21.95","",""
